"ID","Up_regulated"
"hsa-miR-181a-2-3p","TTC36,SHBG,WEE2,ALDH1L1,GLYCTK,SCN7A,SLC23A1,MME,EGLN3,TUBAL3,ALDH4A1,ROBO2,MAPK4,G6PC,DDN,SLC36A2,OGG1,KHDRBS2,C11orf54,TCF21,ACOX2,C4orf31,NOS1,XPNPEP2,SLC26A4,DLG2,SLC5A7,AK3L1,SLC7A9,WDR72,ALDOB,GATM,SAT2,C9orf103,SUCLG1,GK,PNPLA3,PM20D1,GLOD5,IQGAP2,MCCD1,RAET1E,ENPP6,CTXN3,RGN,MT1F,CLIC5,BPHL,FUT6,ACSBG2,HADH,WNT8B,XYLB,TNNI1,ACAA1,FGF1,SFXN2,MOGAT2,SLC13A3,NCCRP1,DNAJC16,DACH1,FABP1,PLG,CRHBP,C12orf59,HIBCH,TGFBR3,CR1,ST3GAL1,EHD3,BHMT,WT1,COLEC11,WDR49,PLCE1,SLC22A8,SUSD2,ZNF488,SLCO3A1,MOSC2,MYCN,SLC2A12,TYRO3,CYP4F2,IGSF11,TNNT2,TRPM6,SHMT1,RALYL,FMO5,NPHS1,SPHK2,DPYS,KLK6,HAO2,CYP27B1,ZDHHC6,ADAMTS19,LIN52,SLC7A8,ENOX1,MYLK3,KIRREL2,GPD1,DCXR,KLK7,ASS1,TTPA,ECHS1,COL4A3,GAS1,IYD,CDC14A,AGXT2,AGMAT,AADACL4,TACR3,PBLD,ACOX1,NPNT,MYOZ2,SUCLG2,GLYATL1,PROZ,CAMK2G,FMN2,C1orf125,GK3P,SGEF,GALM,SLC17A1,ASB15,PECI,ACADSB,ASPDH,C14orf37,GRIK2,CYP2B6,C14orf68,MRO,SEMA5A,MT1H,TMEM132C,AZGP1,REEP6,DPEP1,NKD1,DAK,LMX1B,SLC34A1,CNTN1,DLGAP2,SLC6A4,SLC22A3,CHP2,SARDH,HECW1,LPPR1,SLC12A3,WNK1,GIPC2,MIOX,HPD,ALDH6A1,STRA6,CRYAA,LOC148709,HMX2,SERPINA4,ACY1,AGBL4,AGPHD1,GJA3,ACSF2,QDPR,SLC22A6,PAH,MT1G,C3orf65,C19orf77,AKR7A3,POLD3,PRELID2,ACSM3,UPP2,DDC,LOC340094,SLC22A7,SLC22A13,PLA2R1,SLC13A2,C2orf71,HRSP12,SLC15A4,KCNK10,GRAMD1B,AAA1,SCUBE3,CALB1,SLC4A9,PIPOX,ACOT13,EAF2,DPP6,CTH,ALAD,CRB2,C19orf69,AFM,SLC34A3,LOC340508,C9orf66,GPX3,RNF152,GLYAT,MSRA,CAMK2A,VSIG8,NFASC,FMO4,NR1I3,ETNK2,NXPH2,SLC6A19,PRLR,NTNG1,ADH6,ZCCHC16,FBP1,TCL6,NPHS2,FOLH1B,HNF4A,B3GALT2,HACL1,SLC8A1,ALDH7A1,SORD,PHYH,KCNE1,DAO,PODXL,FAM151A,SLC5A2,ABAT,CHRNA4,PTPRO,SOST,TTC38,PTH1R,PNPLA1,PEPD,INSRR,PRODH2,SLC5A12,C7orf10,LOC100130691,ST6GALNAC3,PCK2"
"hsa-miR-21-5p","KNG1,RNF150,MARVELD2,EPN3,EGLN3,C6orf155,UMOD,GPC3,AQP2,ACLY,CLUL1,GRM1,MECOM,PTPN4,SCNN1B,AKAP4,C7orf41,COL4A6,TMEM61,TBL1Y,RAB11FIP4,LRRC2,EPB41L4B,AKAP3,TMEM207,RAP1GAP,LOC284578,GSTM3,LOC283070,HRG,GNAI1,NUDT4,TMEM45B,PRDM16,FAM108C1,AGPAT9,NDST3,CASZ1,NHLRC4,TRAM1L1,KCNQ1,CLDN19,DUSP9,DUSP26,FLJ42875,ST3GAL1,GGT6,KLHL14,CLCNKA,FAM171A1,CYFIP2,TBC1D4,SLC2A12,MPPED2,FAM5C,TDRD5,GPR98,TSPAN8,WNK4,TFAP2B,MTOR,RALYL,CLDN10,PLCL1,SIM2,SCNN1G,NAT8L,KCNJ10,LOC100303728,NOS1AP,KCNK13,F11,FAM81A,LOC400043,FAM190A,AIF1L,C12orf34,FGF9,UMODL1,SUCLG2,GPR113,ANGPTL1,PECI,RNF43,ACADSB,KIAA1908,NRK,MYO3B,COBLL1,C10orf82,FLRT1,SEMA6D,EGF,IRX1,RASSF10,ESRRB,SUSD4,MPP7,SLC4A8,LOC387646,MFSD4,LPPR1,FREM1,CEL,CCDC160,AGBL4,AGPHD1,FNDC5,ESRRG,TMCC1,PRDM1,PIK3C2G,UNCX,IRX2,PROM2,C6orf146,SLC12A1,ARHGEF18,SLC15A4,FECH,FOXC1,TYRP1,STAMBPL1,RPS6KA6,MUC15,CASR,MRPS6,EFHD1,CXCR4,HELT,PPARA,SLC9A3,LOC643008,MAL,C20orf151,UGT8,SERPINA5,SLC20A2,CLDN16,C8orf12,AMPH,B4GALNT3,PCDH9,PAQR8,OXGR1,PRKCQ,PDE1A,C16orf11,TMEM72,NELL1,ATP1A1,NETO2,RANBP3L,KCNJ1,TSPYL5"
"hsa-miR-203a","CN5H6-4,SLC14A1,RNF150,MARVELD2,EPN3,HOXB5,BMP6,SRL,SIAH3,C6orf155,MGC27382,GPC3,AQP2,ACLY,ABCA4,GLTP,GAL3ST3,PRKAR2B,CLUL1,PNMT,MECOM,DTX1,ANKRD2,SCNN1B,PFKFB3,SVOPL,EVPL,FAM3B,C7orf41,LOC100302640,TMEM61,RXFP4,AFAP1L2,GALNT6,TBL1Y,FAM46D,CDKL2,C11orf16,PLEKHB1,GATA2,TBC1D16,KLRG2,EPB41L4B,AKAP3,TMPRSS13,SCCPDH,RAP1GAP,TMEM30B,GSTM3,GNAI1,ODAM,GADL1,LOC645323,EMID2,C15orf56,NUDT4,TMEM45B,FUT2,SLC4A11,PRDM16,IMPG2,GPR110,FAM108C1,NDST3,RASD1,NHLRC4,DEGS2,ARSH,TRAM1L1,ST6GAL1,B4GALNT2,KCNQ1,LOC144486,PLAU,MFI2,CLDN19,IGSF10,GMPR,NIPAL1,TRPV6,DOK7,ATXN10,CORIN,FLJ42875,ADAMTS15,CNP,ST3GAL1,SPTBN2,BVES,GGT6,SLC16A5,KLHL14,CLCNKA,IFNA14,FAM171A1,NUAK2,CYFIP2,TBC1D4,MPPED2,PROX1,DNAJC11,LOC25845,PRL,GPBAR1,CNTD2,TSPAN8,STYK1,WNK4,H1F0,TFAP2B,RTN3,GRHL2,CD82,MTOR,CLDN10,SLC14A2,CAB39L,SIM2,SCNN1G,BNIP3,NAT8L,EHF,CNGA3,PADI2,ERMP1,SULT2B1,LOC100303728,CXorf58,NOS1AP,LGR5,KCNK13,OPHN1,F11,FAM81A,LOC400043,FXYD4,RALBP1,FAM190A,HOXB2,C14orf4,AIF1L,C12orf34,LMO3,GPR113,PP14571,DLG3,TLR5,PPL,PRRG1,ITGB1BP1,SRGAP3,RNF43,C9orf70,KIAA1908,KCNJ5,RAB25,MYO3B,COBLL1,FLRT1,HOXB6,CPAMD8,ELF5,LIPH,C9orf43,VGLL1,IRX1,AVPR2,ESRRB,STX19,SIM1,CCBP2,SUSD4,EPCAM,MPP7,USP44,SLC4A8,LOC387646,MFSD4,FAM83B,SYT7,TMPRSS12,OR7E91P,FREM1,LOC150568,GCOM1,MAL2,C8orf4,C14orf50,GDF3,WNT7B,CCNI2,CCDC160,PPP1R1A,VWA2,PRKX,PRDM1,RPRM,UNCX,HOXB9,IRX2,C17orf88,GABRA2,PROM2,GPR12,SLC12A1,ARHGEF18,ABCA13,SLC5A3,FOXC1,KRT40,LYPD6B,SSTR5,MUC15,EYA4,CASR,MRPS6,RAG2,RASL11B,SLC9A3,CHST6,LOC643008,POU3F4,LGI2,C2orf65,MAL,C20orf151,UGT8,SLC20A2,UXS1,VWA3B,CBLN2,THSD4,SH2D4A,LOC146336,AMPH,DNM3,DLX3,FOXJ1,FBXO2,PAQR8,APOF,SCGB2A1,AQP3,AMFR,C7orf51,PRKCQ,PDE1A,C16orf11,TMEM72,ATP1A1,RANBP3L,PRPSAP1,C10orf55,KCNJ1,TSPYL5"
"hsa-miR-378a-5p","ALDH1L1,MME,OGG1,ABCA4,AK3L1,AFAP1L2,WDR72,SAT2,IQGAP2,LOC283070,BPHL,DEGS2,SFXN2,DNAJC16,TGFBR3,ST3GAL1,SLC22A8,SLCO3A1,MOSC2,CNTD2,SHMT1,CD82,HAO2,EHF,ASS1,RALBP1,ASPDH,LIPH,VGLL1,DLGAP2,HECW1,GIPC2,SLC22A6,PIPOX,ALAD,GLYAT,CXCR4,POU3F4,SLC6A19,VWA3B,FBP1,HNF4A"
"hsa-miR-23a-3p","AHNAK2"
"hsa-miR-500a-3p","CN5H6-4,KNG1,RNF150,MARVELD2,EPN3,HOXB5,BMP6,SRL,C6orf155,MGC27382,GPC3,AQP2,ACLY,GLTP,GAL3ST3,CLUL1,GRM1,MECOM,DTX1,PTPN4,ANKRD2,PFKFB3,SVOPL,EVPL,FAM3B,C7orf41,LOC100302640,COL4A6,TMEM61,GALNT6,TBL1Y,CDKL2,PLEKHB1,GATA2,TBC1D16,LRRC2,EPB41L4B,AKAP3,TMPRSS13,RAP1GAP,LOC284578,TMEM30B,GSTM3,HRG,GNAI1,GADL1,LOC645323,C15orf56,NUDT4,TMEM45B,PRDM16,IMPG2,GPR110,FAM108C1,DEGS2,TRAM1L1,ST6GAL1,B4GALNT2,KCNQ1,PLAU,CLDN19,IGSF10,GMPR,ATXN10,DUSP9,FLJ42875,ADAMTS15,CNP,SPTBN2,BVES,GGT6,KLHL14,CLCNKA,IFNA14,FAM171A1,NUAK2,CYFIP2,TBC1D4,MPPED2,PROX1,DNAJC11,LOC25845,GPBAR1,TDRD5,RGS6,TSPAN8,WNK4,TFAP2B,RTN3,GRHL2,MTOR,CLDN10,CAB39L,SIM2,SCNN1G,NAT8L,EHF,PADI2,ERMP1,LOC100303728,NOS1AP,KCNK13,OPHN1,F11,FAM81A,LOC400043,RALBP1,FAM190A,HOXB2,C14orf4,AIF1L,C12orf34,GPR113,IFNA7,DLG3,TLR5,ANGPTL1,PRRG1,SRGAP3,RNF43,KIAA1908,KCNJ5,RAB25,NRK,MYO3B,COBLL1,FLRT1,HOXB6,CPAMD8,LIPH,SEMA6D,EGF,C9orf43,IRX1,ESRRB,SIM1,CCBP2,SUSD4,EPCAM,MPP7,USP44,SLC4A8,LOC387646,MFSD4,FAM83B,SYT7,OR7E91P,FREM1,MAL2,C14orf50,CCDC160,PPP1R1A,VWA2,PRKX,PIK3C2G,RPRM,HOXB9,IRX2,C17orf88,PROM2,SLC12A1,ARHGEF18,ABCA13,FOXC1,LYPD6B,SSTR5,RPS6KA6,MUC15,CASR,MRPS6,EFHD1,CXCR4,SLC9A3,LOC643008,C2orf65,MAL,C20orf151,UGT8,SLC20A2,UXS1,VWA3B,THSD4,SH2D4A,LOC146336,AMPH,DNM3,DLX3,ALS2CR12,NMUR2,PCDH9,PAQR8,APOF,AQP3,AMFR,PRKCQ,PDE1A,TMEM72,ATP1A1,RANBP3L,PRPSAP1,C10orf55,KCNJ1,TSPYL5"
"hsa-miR-146b-5p","DNAJB13"
"hsa-miR-378a-3p","PAGE3"
"hsa-miR-181c-3p","NCRNA00176,MZF1"
"hsa-miR-152","WDR90,AHSA2,NCRNA00201,FAM156A,GNRH1,LOC150776,LOC100131434,CCNL2,ATG16L2"
