"ID","Up_regulated"
"hsa-miR-222-3p","MAP6,CCDC136,RNF150,PDZRN3,PARK2,ASB5,SCN7A,FILIP1,STON1,PLN,NEXN,POU6F1,DNAJB5,MAPK4,NCAM1,GUCY1B3,JAM2,RASGEF1C,EIF4E3,PRICKLE2,CDON,EPM2A,JAM3,DMPK,EFHA2,SLC5A7,RBPMS,TCEAL1,PPAPDC3,DMGDH,NKAPL,CNN1,ABL1,PRNP,YPEL5,C6orf225,EML1,DNAJC18,SLC25A4,STMN4,TBC1D1,TSPYL2,CSRP1,VCL,ITGB1BP2,FXYD6,ANK2,MPZ,DMD,FAM124A,FBXL22,SPARCL1,PLEKHO1,PHOX2B,NBEA,IL17B,DAPK3,RHOB,AP1S2,SYNM,KCNQ4,CAND2,CDH19,C1QTNF7,CTNNA3,TNFSF12,CPXM2,SAMD4A,BBS1,TTC7B,SETBP1,TMOD2,ITIH5,FAM129A,DACT3,GPRASP1,PDLIM3,RYR3,GPR135,ATP1B2,C6orf186,C1orf190,GPER,PPP1R12B,ASB2,BVES,PTPLA,DIRC3,DCLK2,SH3BGR,SETD7,TSHZ3,ATP2B4,TPM1,NRP2,CLIC4,GPRASP2,MSRB3,LMOD1,CALCOCO1,ZNF25,PSD,CPEB1,PGR,DZIP1,RBPMS2,CNKSR2,LONRF2,CMTM5,PHF1,FLNA,PLCL1,TNNI3K,JPH2,INPP5A,SPEG,TMOD1,PNCK,SH3BGRL,REEP2,MYL6,KLF9,REEP1,LIMS2,ANKS1B,CCDC69,ABI3BP,DIXDC1,PARVA,BMPR1A,PRRT1,WHAMML2,FXYD1,JMY,LDB3,MYOZ2,DSTN,PPP1R12C,FAM54B,ACSBG1,MAPK10,SLC2A4,CAMK2G,ALK,SGEF,FERMT2,KCNMB1,CACNB2,ANGPTL1,ATP1A2,TGFB1I1,IPW,SLC22A17,PYGM,GRIK5,NECAB1,SELM,AGTR1,KCNB1,FOXF1,FLNC,TSPAN2,SRF,C5orf4,CFL2,MEIS1,PNMA1,SGCB,PDZD4,TMEM100,PRUNE2,PBX1,TRPC1,MAGI2,ROR2,MYL9,GPM6B,RNF180,ARMCX1,MYOT,ADARB1,C7orf58,FGF2,C1QTNF4,C1orf70,FOXP2,ZFPM2,SMTN,C20orf200,CLIP3,ZAK,PGM5,FHL1,LOC401093,HIPK4,ZEB1,PLP1,PRDM8,GEFT,ABCA9,BHMT2,ANKS1A,TMEM55A,LAYN,ADAM33,SOBP,MYH11,TMEM35,KY,MAMDC2,ST3GAL3,PTBP2,NAP1L5,CALD1,PPP1R12A,KCNMA1,ITPKB,SGCE,LOC144571,C9orf5,CBX7,DPP6,PDK4,CACNA1H,C3orf18,SNAP91,SCHIP1,PDZRN4,MRGPRF,PIP5K1C,KANK2,SLC25A12,CAMK2A,DES,RELN,LRCH2,HOXA2,LOC375190,FYCO1,MOAP1,NEGR1,TUBG2,NACAD,PKD2,SLMAP,RBM9,TOR1AIP1,CHRM2,GNAO1,TPM2,ZCWPW2,HOXA4,CORO6,PKIG,MYOM1,MYLK,GLRB,RXRG,BEND5,LOC283856,ANKRD40,KATNAL1,TNFAIP8L1,TCEAL7,SGCA,C6orf168,CC2D2A,LOC399959,SORBS2,GJC1,DPT,TACR2,ZFYVE20,HDAC4,NCS1,SORBS1,ADHFE1,FAT3,MPDZ,CAP2,PRIMA1,CORO1C,PDLIM7,NRXN3,PLCD4,MXRA7,C20orf194,FBXO32,RECK"
"hsa-miR-151a-3p","RHOB,PHF1,CCDC13"
"hsa-miR-26a-5p","KCNA3"
"hsa-miR-125a-5p","SEMA6D"
"hsa-miR-148a-5p","PAR-SN,MAP6,CCDC136,RNF150,PDZRN3,PARK2,FILIP1,STON1,PLN,NEXN,CELF2,POU6F1,DNAJB5,MAPK4,GUCY1B3,JAM2,EIF4E3,PRICKLE2,EPM2A,CDKL3,RAB23,JAM3,ABI2,C5orf53,DMPK,EFHA2,PAIP2,RBPMS,LOC100302640,PPAPDC3,DMGDH,NKAPL,PER3,CNN1,ABL1,PRNP,YPEL5,STXBP2,C6orf225,EML1,PJA2,CDKL2,DNAJC18,TBC1D1,CSRP1,VCL,ITGB1BP2,ANK2,MPZ,DMD,MAP1B,TAGLN,FAM124A,FBXL22,SPARCL1,PLEKHO1,RABGAP1,EID1,NBEA,IL17B,DAPK3,RHOB,AP1S2,SYNM,KCNQ4,CAND2,TCEAL2,HECTD2,LPP,LOC572558,SMPX,CDH19,AKAP6,CPXM2,SAMD4A,BBS1,TTC7B,SETBP1,TACC1,ITIH5,FAM129A,DACT3,GPRASP1,PDLIM3,RYR3,GPR135,ATP1B2,C6orf186,C1orf190,PPP1R12B,CCDC46,ASB2,BVES,PTPLA,DIRC3,DCLK2,SH3BGR,TSHZ3,ATP2B4,TPM1,NRP2,GYG1,CLIC4,GPRASP2,MSRB3,ICA1L,LMOD1,CALCOCO1,ZNF25,LOC653653,CPEB1,DZIP1,RBPMS2,CNKSR2,LONRF2,CMTM5,ACTA2,FLNA,PLCL1,JPH2,CALM1,INPP5A,SPEG,NBLA00301,TMOD1,PNCK,NEK7,CSDE1,SH3BGRL,REEP2,MYL6,KLF9,ZMYND11,REEP1,PABPC5,LIMS2,ANKS1B,KLHL4,CCDC69,DIXDC1,PARVA,BMPR1A,PBX3,PRRT1,WHAMML2,FXYD1,JAZF1,JMY,LDB3,MYOZ2,DSTN,ITGA1,LMO3,PPP1R12C,FAM54B,ACSBG1,MAPK10,SLC2A4,CAMK2G,ALK,SGEF,FERMT2,KCNMB1,CACNB2,ANGPTL1,ATP1A2,TGFB1I1,IPW,C20orf166,SLC22A17,PYGM,RAP1A,GRIK5,NECAB1,SYNPO2,ACTN1,FOXF1,FOXF2,FLNC,TSPAN2,SRF,C5orf4,CFL2,MEIS1,PNMA1,SGCB,PDZD4,PRUNE2,PBX1,TRPC1,MAGI2,ROR2,MYL9,PALLD,GPM6B,RNF180,ARMCX1,MYOT,C7orf58,FGF2,ZYG11B,C1orf70,FOXP2,SMTN,C20orf200,KIAA2022,AKT3,CLIP3,ZAK,PGM5,FHL1,LOC401093,HIPK4,ZEB1,PMP2,PLP1,PRDM8,ZNF781,GEFT,SYDE2,BHMT2,ANKS1A,TMEM55A,BCL2L2,ADAM33,SOBP,MYH11,PRKAA2,TMEM35,KY,ST3GAL3,LMO1,PTBP2,NAP1L5,DTWD1,CALD1,PPP1R12A,KCNMA1,ITPKB,MORN5,MRVI1,SGCE,LOC144571,CBX7,CACNA1H,C3orf18,C22orf39,SNAP91,SCHIP1,PDZRN4,MRGPRF,PIP5K1C,KANK2,SLC25A12,CAMK2A,DES,LRCH2,HOXA2,FYCO1,MOAP1,NEGR1,TUBG2,NACAD,PKD2,SLMAP,RBM9,TOR1AIP1,GNAO1,TPM2,ZCWPW2,HOXA4,SVIL,CORO6,PKIG,KIAA1644,MYOM1,MYLK,GLRB,GRPR,EPHA7,PPP3CB,LOC283856,ANKRD40,MYOCD,ATL2,KATNAL1,LOC728264,NKIRAS1,TCEAL7,C6orf168,CC2D2A,LOC399959,FGL2,GJC1,LOC283174,TACR2,ZFYVE20,HDAC4,NCS1,SORBS1,ADHFE1,RHOQ,ULK2,MPDZ,CAP2,CORO1C,PDLIM7,CCDC50,NRXN3,MXRA7,C20orf194,FBXO32,RECK"
"hsa-miR-26b-5p","VILL,PSAPL1"
"hsa-miR-200b-3p","LYG1"
"hsa-miR-148a-3p","SECTM1"
"hsa-miR-146b-3p","LYVE1"
"hsa-miR-26b-3p","ADAM6,FICD"
"hsa-miR-106b-5p","C17orf39,ARHGEF4,AHNAK,DLG2,TUBB6,PITPNM3,TANC1,TGFBR3,AHNAK2,FAM127C,KLHL21,EPN2,MID2,CAB39L,BBS2,WDR47,CLDND1,ARHGAP10,RNF11,FAM172A,NRG2,MPP7,SLAIN2,C15orf17,FAM190B,DAAM1,MXI1,GAB1,CRYAB,SEPT10,C15orf59,PPP1CB,CTNNAL1,LONRF1,CLIP4,RNF165,PDLIM4"
"hsa-miR-29c-5p","C6orf105,VILL,GCNT4,AMPD1,GPR44,TST"
"hsa-miR-542-3p","SLAIN2,C15orf17,GAB1,KIF1B"
"hsa-miR-320a","B3GNT8,PLIN3,SEC14L2"
