"ID","Up_regulated"
"hsa-miR-199b-3p","SPON1,PROM1,PRELP,NLGN3,FBLN5,PRUNE2,NKD1,CHRD,SNTN,FOXJ1,ADH1A,ADH1B"
"hsa-miR-616-5p","NUCB2"
"hsa-miR-203a","EDIL3,MLNR,CTXN2,CNNM1,MGC27382,JAM2,AQP2,ABCA4,AKR1B1,MBL1P,SPNS2,C3orf57,FLJ32063,ROS1,TSG1,PFKFB3,SCARA3,LOC100302640,RXFP4,AFAP1L2,CADM1,GALNT6,C20orf56,CLDN15,KLRG2,SCCPDH,PLCB1,BTG2,GPM6A,RGS7BP,EMID2,C20orf195,C6orf52,FOXQ1,IMPG2,FAM43A,TAGLN3,DEGS2,C13orf26,LOC400927,MFI2,CLDN19,LOC134466,SEC14L4,GPIHBP1,CAPN14,TAL2,BAI3,PROM1,KCTD16,MYH6,GPER,SLCO1A2,SEMA4A,CNP,PHACTR1,BVES,C17orf105,KLHL14,IFNA14,PROX1,LOC25845,CNTD2,LOC100131551,DCDC1,TSPAN8,OR4D1,AVPR1B,ENKUR,NIPAL3,CLDN10,SLC14A2,DOC2B,SIM2,CNGA3,C5orf38,SULT2B1,MYT1,LGR5,CA3,IGFBP2,CYP2S1,SCGB2A2,AIF1L,CAPN6,GPR113,IFNA7,PP14571,TLR5,EDN3,SLC6A3,PPL,RDH8,C9orf70,LOC729467,FOXN1,VWA3A,C1orf77,ELF5,IFNA17,PZP,C9orf43,VGLL1,IRX1,BCAS1,AVPR2,SERPINA1,TEKT2,GPM6B,FAM55D,TAS1R1,SUSD4,SOX30,WDR78,USP44,SLC4A8,B3GNT3,MFSD4,SYN3,TMPRSS12,SLC44A5,FOS,LOC150568,LEPR,LEKR1,GDF3,WNT7B,SOSTDC1,PPP1R1A,CACNG7,PRKX,DNAH17,RPRM,CASP12,UNCX,KLK3,IRX2,GABRA2,DOCK11,GPR12,FAM81B,LMO1,FOXA3,FIGNL2,FER1L5,SLC12A1,MSX2P1,RASAL1,FOXC1,NTS,C21orf82,MUC15,EYA4,CPE,LOC158376,MRPS6,RAG2,SLC9A3,C1orf65,C2orf65,SERPINA6,VWA3B,JUNB,CBLN2,DLX3,RAET1G,KRT39,SMOC2,PDILT,FOXJ1,CCDC42B,IRX5,C7orf51,LOC100131496,PRKCQ,SERP2,TACSTD2,C10orf79,PRIMA1,IQCA1,TET1,IER2,RANBP3L,KCNK3"
"hsa-miR-30b-3p","GNAQ,ACSS3,GLCCI1,ARHGAP6,SLC4A5,MOBKL1A,SYT17,NSUN7,SKIV2L2,CKMT1B,SETMAR,NUDT16,FAM174A,PLCL2,ZDHHC23,PFN2,FYCO1,LIN7A"
"hsa-miR-1976","CPXM2"
"hsa-miR-10a-3p","TRIM7"
"hsa-miR-30c-5p","CR1L,ANKRD29"
"hsa-miR-185-3p","TMEM229A"
"hsa-miR-181d","FLJ32063,IL5RA,C2orf39,RSPH4A,C3P1,MAPK15,PPL,VWA3A,C1orf77,LIF,ATXN8OS,FOXC1,ZBBX,IRX5"
"hsa-miR-874","KRTAP17-1,EDIL3,GAL3ST3,SPNS2,FLJ32063,DTX1,PFKFB3,AFAP1L2,CADM1,GALNT6,CLDN15,EDN1,PLCB1,SPON1,FAM43A,PKNOX2,DEGS2,LOC400927,CLDN19,LOC134466,SEC14L4,WDR65,BAI3,PROM1,KCTD16,MYH6,RSPH4A,SLCO1A2,SEMA4A,CNP,BVES,IFNA14,PRELP,PROX1,LOC25845,LOC100131551,TSPAN8,ENKUR,CLDN10,DOC2B,SIM2,C5orf38,LGR5,IGFBP2,MAPK15,SLC45A3,A4GNT,ARHGEF33,AIF1L,CAPN6,HYDIN,AKAP5,TLR5,CYP2W1,CELSR2,PPL,RDH8,C21orf62,VWA3A,C1orf77,FBLN5,PZP,IRX1,SERPINA1,TEKT2,TRIL,WFDC12,GPM6B,DNAH7,FAM55D,TAS1R1,SUSD4,SOX30,WDR78,USP44,SLC4A8,MFSD4,TMPRSS12,SLC44A5,LEKR1,WNT7B,PPP1R1A,PRKX,RPRM,KLK3,IRX2,GABRA2,DOCK11,FAM81B,SLC44A4,LMO1,FOXA3,FIGNL2,FOXC1,CACNG4,NPY1R,C21orf82,MUC15,CPE,LOC158376,MRPS6,SLC9A3,CHRD,C1orf65,C2orf65,SALL2,VWA3B,KRT39,PDILT,FOXJ1,IRX5,C7orf51,PRKCQ,GPRIN2,SERP2,C10orf79,PRIMA1,IQCA1,CNTN5,TET1,WNT10A"
