"ID","Up_regulated"
"hsa-miR-3065-3p","PALM2-AKAP2,CDC45,GINS2,AURKA,PKMYT1,KIF15,ANLN,SFTPA2,AFF3,KIF23,GRK5,HECW2,RAD51AP1,CKAP2,IHH,MCM4,TDRD10,SCUBE1,MRPL3,SKA3,SFTA3,GPR133,BUB1B,WWC2,EPAS1,AGER,FLAD1,SPTBN1,SUSD2,CCDC85A,OTUD1,LMO7,C13orf15,UHRF1,CAV1,MS4A15,CA4,NUSAP1,SPAG5,IYD,CYP4B1,ERCC6L,VIPR1,KIF4A,CENPF,NPR1,TTK,EPR1,PRKCE,PTPN21,CCNF,C16orf59,RNASE4,CPAMD8,CNTN6,CFL2,SNRPA1,TROAP,GTSE1,SELENBP1,SLC6A4,PRX,RS1,DENND3,AATK,MCM2,FANCI,EXO1,GAPDH,GPR116,C6orf174,KIF18B,HDAC1,FAM189A2,ZWILCH,OIP5,AURKB,ADRB2,RCC1,GPRC5A,KIF14,BUB1,SKA1,ASF1B,NCKAP5,CACNA2D2,SLC16A12,DLC1,CENPA,C19orf48,LRRC19,FAM105A,RAD51,TIMELESS,LGI3,C1orf198,EMP2,SH3GL2,LIMCH1,UNG,TNS1,POLQ,MKI67,NCAPH,XRCC2,CENPE,PRC1,ARHGAP11A,WFS1,HJURP"
"hsa-miR-30a-3p","PALM2-AKAP2,TNNC1,CDC45,GINS2,AURKA,SCN7A,CLEC3B,PKMYT1,ABCA8,KHDRBS2,NLRC4,ESPL1,LPL,C14orf132,FIGF,TCF21,KCNIP1,DKC1,PTPRB,C4orf31,MFSD2B,SLC26A9,BRCA1,KIF15,GDF10,PEBP4,ATOH8,ANLN,AK3L1,HPRT1,SFTPA2,AFF3,FGFR4,KIF23,TSPAN12,GRK5,CDKL2,HECW2,ACADL,GGTLC1,RAD51AP1,GATA2,C10orf67,CKAP2,IHH,MCM4,GATA1,DAPK2,TDRD10,SCUBE1,CLIC5,MRPL3,GPM6A,VEPH1,FHL5,FOXM1,SKA3,TMTC3,LOC572558,H2AFZ,C1QTNF7,SFTA3,C20orf20,GPR133,BUB1B,DUSP1,WWC2,GPIHBP1,GIMAP8,EPAS1,SLC1A1,MYCT1,FOLR1,AGER,FLAD1,HPGD,ANXA3,SFTPC,SPTBN1,SPTBN2,GRAMD2,SUSD2,CCDC85A,BTNL8,OTUD1,LMO7,VSIG4,C13orf15,KLF2,ACOXL,GNA14,AKAP2,CDO1,CASKIN2,ALDH3B1,SLC9A3R2,PLA2G1B,HMGA1,UHRF1,IMMT,LTA4H,UBE2S,RXFP2,AK1,CAV1,SFTPA1,SLFNL1,FGD5,MS4A15,CA4,NUSAP1,ACVRL1,RNASE1,NXPH3,MSH6,CHAF1A,SYNE1,SEMA3G,SPAG5,KIAA1524,B3GNT7,F11,COL4A3,IYD,SHROOM4,CYP4B1,ERCC6L,TK1,SFTA2,VIPR1,FRMD3,CENPI,MS4A7,SH2D3C,KIF4A,FXYD1,CENPF,NPR1,TTK,ACTN2,EPR1,C16orf75,KANK3,NFKBIL2,PRKCE,CHRDL1,USHBP1,EDNRB,STARD8,PTPN21,CCNF,ITGA10,SFTA1P,KIAA1462,SNX30,TFAP4,GPR146,C16orf59,RNASE4,PARD6B,ASPA,CPAMD8,AQP4,CNTN6,GPD1L,FOXF1,PLEKHH2,CFL2,CLDN18,TMEM100,SNRPA1,TROAP,FAM189B,JPH4,CSE1L,MAGI3,BEND2,CYP2B7P1,GTSE1,LDB2,KL,SELENBP1,DPEP2,ERG,SLC6A4,H2AFX,PRX,GSTM5,RS1,DENND3,CENPO,CLEC14A,TXNIP,AATK,MCM2,FANCI,INMT,GCOM1,EXO1,LEPR,CDH5,FHL1,CTNND2,GAPDH,ALOX5,GPR116,RTKN2,RASL12,SOX17,C6orf174,KIF18B,HDAC1,ARRB1,FAM189A2,ZWILCH,AGRP,OIP5,ARHGEF15,LOC400804,SLC39A8,AURKB,SLC19A3,FMO2,SPN,ADRB2,GMPS,NR0B2,RCC1,AOC3,MRC1,GPRC5A,KIF14,TPSAB1,BUB1,SKA1,BTNL9,LRRN3,DISP1,SLIT2,ASF1B,C19orf69,NCKAP5,PYCR1,GPX3,CACNA2D2,SLC16A12,DLC1,EMCN,FAM107A,CENPA,CYBRD1,C19orf48,CCDC48,NEGR1,LOC100128191,RFC5,TEK,C11orf9,LRRC19,RFC3,C2orf77,FCN3,FAM105A,C17orf53,LRP2BP,RAD51,FBP1,TIMELESS,SLC46A2,C1orf198,EMP2,RAMP3,TMEM177,EPB41L5,SH3GL2,TFB2M,RXRG,LIMCH1,UNG,JDP2,TNS1,POLQ,CD302,C7orf11,SDPR,MKI67,ESAM,RXFP1,FAM13C,PNPLA6,NCAPH,ADCY4,RAMP2,XRCC2,PRCC,C16orf89,SFTPD,CENPE,NMUR1,ADH1A,CD101,OVCH2,ADH1B,NOVA2,TMEM125,PRC1,ARHGAP11A,WFS1,SMC2,HJURP,ROBO4,DRAM1"
"hsa-miR-200b-3p","TPRXL"
"hsa-miR-195-3p","AURKA,PKMYT1,GJB1,MGC27382,PEBP4,KIF23,GRK5,CDKL2,ACADL,MCM4,TDRD10,VEPH1,SFTA3,C20orf20,WWC2,FOLR1,FLAD1,SFTPC,SUSD2,LMO7,ACOXL,HMGA1,UHRF1,MIA2,CAV1,MYBPHL,F11,IYD,KIF4A,FXYD1,NPR1,TTK,SNX30,PARD6B,CNTN6,CLDN18,SNRPA1,AGBL1,SELENBP1,LOC723809,LIMD1,FHL1,ARRB1,FAM189A2,SLC19A3,RCC1,MRC1,CACNA2D2,RAD51,C1orf198,TNS1,POLQ,CD302,C7orf11,ESAM,NCAPH,C16orf89,SFTPD,PRC1,WFS1,DRAM1"
"hsa-miR-744-5p","C15orf42,KIF23,KIF7,FANCI"
"hsa-miR-126-5p","PALM2-AKAP2,TNNC1,CDC45,GINS2,AURKA,SCN7A,GPR112,CLEC3B,PKMYT1,ABCA8,KHDRBS2,ESPL1,C14orf132,FIGF,TCF21,DKC1,PTPRB,C4orf31,BRCA1,KIF15,GDF10,PEBP4,ATOH8,ANLN,LTC4S,AK3L1,HPRT1,SFTPA2,AFF3,FGFR4,KIF23,TSPAN12,GRK5,CDKL2,ACADL,GGTLC1,RAD51AP1,GATA2,C10orf67,CKAP2,MCM4,DAPK2,TDRD10,SCUBE1,LAMP3,CLIC5,MRPL3,GPM6A,VEPH1,FOXM1,SKA3,TMTC3,FAM83H,H2AFZ,C1QTNF7,SFTA3,C20orf20,SHE,GPR133,LOC134466,BUB1B,WWC2,GPIHBP1,EPAS1,SLC1A1,MYCT1,FOLR1,AGER,FLAD1,ANXA3,SFTPC,SPTBN1,SPTBN2,GRAMD2,SUSD2,CCDC85A,OTUD1,LMO7,VSIG4,ADAM29,C13orf15,KIAA0408,ACOXL,GNA14,AKAP2,SULT1A2,CDO1,CASKIN2,ALDH3B1,SLC9A3R2,PLA2G1B,HMGA1,UHRF1,IMMT,LTA4H,UBE2S,AK1,CAV1,SFTPA1,SLFNL1,MS4A15,CA4,NUSAP1,CALCRL,RNASE1,KLB,CHAF1A,SYNE1,SPAG5,KIAA1524,B3GNT7,F11,COL4A3,IYD,SHROOM4,CYP4B1,ERCC6L,TK1,SFTA2,VIPR1,FRMD3,CENPI,MS4A7,KIF4A,FXYD1,CENPF,NPR1,TTK,ACTN2,EPR1,C16orf75,KANK3,KCNT2,NFKBIL2,PRKCE,CHRDL1,USHBP1,EDNRB,PHACTR2,PTPN21,CCNF,ITGA10,HOXA5,SFTA1P,KIAA1462,TFAP4,GPR146,C16orf59,RNASE4,PARD6B,ASPA,CPAMD8,AQP4,CNTN6,GPD1L,PLEKHH2,CFL2,CLDN18,TMEM100,SNRPA1,TROAP,FAM189B,CSE1L,MAGI3,BEND2,CYP2B7P1,AGBL1,GTSE1,LDB2,SELENBP1,DPEP2,ERG,SLC6A4,H2AFX,RS1,DENND3,CENPO,AATK,MCM2,FANCI,INMT,GCOM1,EXO1,LIMD1,CDH5,FHL1,GAPDH,CD5L,GPR116,RTKN2,C6orf174,ITLN2,KIF18B,HDAC1,ARRB1,ABCA9,SYT15,FAM189A2,ZWILCH,KIAA0087,OIP5,ARHGEF15,LOC400804,SLC39A8,AURKB,SSTR1,FMO2,ADRB2,GMPS,NR0B2,RCC1,AOC3,MRC1,GPRC5A,KIF14,TPSAB1,BUB1,SKA1,BTNL9,LRRN4,LRRN3,DISP1,SLIT2,ASF1B,C19orf69,MRS2P2,NCKAP5,GPX3,SLC16A12,DLC1,EMCN,CENPA,CYBRD1,C19orf48,CCDC48,LOC100128191,RFC5,TEK,C11orf9,LRRC19,RFC3,FCN3,FAM105A,C17orf53,LRP2BP,RAD51,FBP1,TIMELESS,SLC46A2,TMEM88,C1orf198,EMP2,RAMP3,TMEM177,EPB41L5,SH3GL2,TFB2M,RXRG,LIMCH1,UNG,TNS1,LRRC36,POLQ,CD302,C7orf11,SDPR,MKI67,ESAM,TRPC2,RXFP1,NCAPH,ADCY4,RAMP2,XRCC2,PRCC,C16orf89,CENPE,NMUR1,OVCH2,ABCA6,ADH1B,TMEM125,PRC1,ARHGAP11A,WFS1,SMC2,HJURP,DRAM1"
"hsa-miR-200a-3p","SR140,QTRTD1,POLQ"
"hsa-miR-1271-5p","NKX2-5"
"hsa-miR-144-5p","CYP17A1"
"hsa-miR-21-3p","PKMYT1,ESPL1,TSPAN12,MCM4,CLIC5,SLC1A1,ANXA3,GRAMD2,CCDC85A,CDO1,ALDH3B1,HMGA1,UHRF1,CCNF,CNTN6,TXNIP,FHL1,RTKN2,ARRB1,C13orf36,CASP12,RCC1,LRRN3,CCDC48,C11orf9,RAD51,TIMELESS,EPB41L5,PRC1"
"hsa-miR-182-5p","WNT5B"
"hsa-miR-149-5p","PVRL1"
"hsa-miR-1976","GADD45B,LOC100302650,ADAMTS1,RGS2,SOCS3"
"hsa-miR-148b-3p","LHX5"
"hsa-miR-30a-5p","PALM2-AKAP2,CDC45,GINS2,AURKA,TMEM189,SCN7A,FLT4,CLEC3B,PKMYT1,ABCA8,KDR,KHDRBS2,NLRC4,ESPL1,VWA5B1,LPL,C14orf132,FIGF,TCF21,KCNIP1,EFHB,DKC1,C4orf31,MFSD2B,KIF15,GDF10,DNAH12,PEBP4,ATOH8,ANLN,LTC4S,HPRT1,C1orf135,SFTPA2,FGFR4,KIF23,TSPAN12,GRK5,CDKL2,HECW2,ACADL,GGTLC1,RAD51AP1,GATA2,C10orf67,CKAP2,IHH,MCM4,DAPK2,TDRD10,SCUBE1,LAMP3,CLIC5,TBX4,MRPL3,GPM6A,C13orf30,VEPH1,FHL5,RSPO2,RP1,SKA3,TMTC3,FAM83H,LOC572558,FAM124B,H2AFZ,C1QTNF7,GLDN,KIAA1529,SFTA3,C20orf20,NRG3,SHE,GPR133,LOC134466,BUB1B,ANGPT4,WWC2,WDR65,GPIHBP1,GIMAP8,EPAS1,SLC1A1,C19orf59,MYCT1,SIGLEC11,FOLR1,AGER,MAK,FLAD1,HPGD,RSPH4A,ANXA3,SFTPC,SPTBN1,SPTBN2,GRAMD2,DNAH9,SUSD2,CCDC85A,GSG1L,OTUD1,LMO7,VSIG4,ADAM29,C13orf15,ACOXL,EXOC3L,GPBAR1,GNA14,AKAP2,SULT1A2,CDO1,CASKIN2,PDE1C,ALDH3B1,SLC9A3R2,HMGA1,UHRF1,INSC,LTA4H,TPPP3,UBE2S,C3orf15,CASC2,RXFP2,AK1,CAV1,NLRP12,FGD5,CA4,ADAMTSL4,NUSAP1,ACVRL1,RNASE1,KLB,NXPH3,CHAF1A,SYNE1,SEMA3G,GPD1,SPAG5,MARCO,COL4A3,IYD,SHROOM4,CYP4B1,ABI3BP,KCMF1,ERCC6L,TK1,VIPR1,FRMD3,CENPI,MS4A7,SH2D3C,KIF4A,FXYD1,CENPF,NPR1,FLJ37543,TTK,ACTN2,EPR1,KANK3,GPR120,NFKBIL2,PRKCE,CHRDL1,USHBP1,KIAA1377,EDNRB,PHACTR2,PTPN21,TMED6,CCNF,GYPE,HOXA5,KIAA1462,TFAP4,GPR146,C16orf59,RNASE4,YSK4,ASPA,CPAMD8,AQP4,CNTN6,FOXF1,PLEKHH2,CFL2,CLDN18,TMEM100,SNRPA1,TROAP,JPH4,C20orf202,CSE1L,MAGI3,GTSE1,LDB2,KL,SELENBP1,DPEP2,ERG,H2AFX,PRX,GSTM5,WDR78,RS1,C20orf26,DENND3,SLC24A4,SLC22A10,LOC723809,CENPO,CLEC14A,TXNIP,AATK,MCM2,FANCI,INMT,PGM5,GCOM1,EXO1,LIMD1,CDH5,FHL1,GAPDH,CD5L,ALOX5,RTKN2,RASL12,C6orf174,ITLN2,KIF18B,HDAC1,ARRB1,C13orf36,SYT15,FAM189A2,ZWILCH,AGRP,KIAA0087,CASP12,OIP5,ARHGEF15,LOC400804,SLC39A8,CLDN5,AURKB,SSTR1,FMO2,SPN,ADRB2,FANCE,GMPS,RCC1,AOC3,MRC1,GPRC5A,KIF14,C6orf97,TPSAB1,GPA33,BUB1,SKA1,LRRN4,LRRN3,DISP1,SLIT2,ASF1B,LOC158376,MRS2P2,NCKAP5,PYCR1,DLC1,EMCN,CENPA,CYBRD1,C19orf48,CCDC48,NEGR1,LOC100128191,RFC5,TEK,C11orf9,RFC3,FAM105A,C17orf53,LRP2BP,RAD51,FBP1,TIMELESS,SLC46A2,C1orf198,EMP2,RAMP3,TMEM177,EPB41L5,SH3GL2,KCNA10,SLIT3,LIMCH1,UNG,TNS1,LRRC36,POLQ,CD302,C7orf11,SDPR,MKI67,KCNE1,ESAM,CD300LG,FAM13C,PNPLA6,NCAPH,ADCY4,RAMP2,XRCC2,C16orf89,CENPE,NMUR1,ADH1A,CD101,OVCH2,OVCH1,ADH1B,NOVA2,TMEM125,PRC1,RGS22,ARHGAP11A,WFS1,C1orf168,HJURP,ROBO4,DRAM1"
"hsa-miR-330-3p","DKC1,SET,FOXE1,TEX10"
"hsa-miR-511","MRAP"
"hsa-miR-203a","GRHL1"
"hsa-miR-486-5p","PALM2-AKAP2,CDC45,AURKA,SCN7A,PKMYT1,TCF21,PTPRB,ANLN,AFF3,GRK5,SKA3,C1QTNF7,C20orf20,GPR133,BUB1B,EPAS1,MYCT1,AGER,FLAD1,ANXA3,SPTBN1,SPTBN2,CCDC85A,AKAP2,CASKIN2,CAV1,CA4,SYNE1,SHROOM4,ERCC6L,FRMD3,NPR1,EPR1,EDNRB,PTPN21,CCNF,ITGA10,KIAA1462,C16orf59,RNASE4,FOXF1,CFL2,CLDN18,TROAP,BEND2,GTSE1,LDB2,KL,ERG,RS1,MCM2,LYVE1,FANCI,EXO1,LEPR,GPR116,KIF18B,ABCA9,ZWILCH,OIP5,AURKB,FMO2,AOC3,KIF14,GRIA1,BUB1,SKA1,BTNL9,SLIT2,ASF1B,NCKAP5,GPX3,DLC1,CENPA,CYBRD1,C19orf48,TEK,FAM105A,RAD51,C1orf198,EMP2,TMEM177,EPB41L5,RXRG,LIMCH1,TNS1,POLQ,SDPR,MKI67,ESAM,S1PR1,RXFP1,NCAPH,XRCC2,ABCA6,ARHGAP11A,HJURP"
"hsa-miR-218-5p","GABRR1"
"hsa-miR-744-3p","PTHLH"
"hsa-miR-7-1-3p","CNN1,LDB3,ATP1A2,PYGM,PGM5,DES"
"hsa-miR-195-5p","PALM2-AKAP2,TNNC1,CDC45,AURKA,SCN7A,CLEC3B,PKMYT1,KHDRBS2,ESPL1,C14orf132,FIGF,TCF21,DKC1,C4orf31,GDF10,ATOH8,ANLN,FGFR4,KIF23,TSPAN12,GRK5,ACADL,GGTLC1,GATA2,IHH,MCM4,TDRD10,CLIC5,TBX4,MRPL3,GPM6A,FHL5,RSPO2,SKA3,LOC572558,C1QTNF7,SHE,LOC134466,BUB1B,WWC2,GIMAP8,SLC1A1,MYCT1,GUCA2B,FOLR1,AGER,FLJ42875,FLAD1,HPGD,ANXA3,SPTBN1,SPTBN2,GRAMD2,SUSD2,CCDC85A,LMO7,C13orf15,AKAP2,CDO1,ALDH3B1,SLC9A3R2,HMGA1,UHRF1,INSC,UBE2S,CAV1,FGD5,CA4,NUSAP1,ACVRL1,RNASE1,NXPH3,SCN4B,SYNE1,SPAG5,COL4A3,SHROOM4,CYP4B1,MYOZ1,ERCC6L,TK1,FRMD3,CENPI,SH2D3C,KIF4A,FXYD1,CENPF,TTK,ACTN2,EPR1,KANK3,USHBP1,KIAA1377,EDNRB,PHACTR2,PTPN21,CCNF,GYPE,KIAA1462,GPR146,C16orf59,RNASE4,ASPA,AQP4,CNTN6,GPD1L,FOXF1,PLEKHH2,CFL2,CLDN18,TMEM100,SNRPA1,TROAP,AVPR2,C20orf202,MAGI3,GTSE1,LDB2,KL,ERG,GSTM5,RS1,DENND3,CLEC14A,AATK,MCM2,FANCI,INMT,GCOM1,EXO1,CDH5,FHL1,CTNND2,GAPDH,RTKN2,RASL12,C6orf174,ITLN2,KIF18B,ARRB1,C13orf36,SYT15,FAM189A2,ZWILCH,CASP12,OIP5,ARHGEF15,SSTR1,FMO2,ADRB2,RCC1,AOC3,KIF14,GRIA1,BUB1,SKA1,LRRN3,DISP1,SLIT2,ASF1B,LOC158376,NCKAP5,SLC16A12,EMCN,CENPA,CYBRD1,C19orf48,CCDC48,NEGR1,C11orf9,FAM105A,CAV3,RAD51,TIMELESS,C1orf198,RAMP3,EPB41L5,SH3GL2,LIMCH1,TNS1,POLQ,CD302,SDPR,MKI67,ESAM,RXFP1,NCAPH,RAMP2,CENPE,ADH1A,OVCH1,ADH1B,PRC1,ARHGAP11A,COX4I2,WFS1,HJURP"
"hsa-miR-423-3p","PALM2-AKAP2,CDC45,AURKA,PKMYT1,ESPL1,DKC1,PTPRB,BRCA1,KIF15,TNFRSF10C,ANLN,HPRT1,FGFR4,KIF23,GRK5,RAD51AP1,CKAP2,MCM4,SCUBE1,MRPL3,SKA3,TMTC3,BUB1B,FLAD1,SUSD2,C13orf15,EXOC3L,GNA14,CASKIN2,HMGA1,PER1,UHRF1,IMMT,PREX2,NUSAP1,ACVRL1,NXPH3,SYNE1,SPAG5,SHROOM4,ERCC6L,CENPI,SH2D3C,KIF4A,CENPF,NPR1,TTK,EPR1,ARC,MAP1LC3C,CCNF,SNRPA1,TROAP,CSE1L,GTSE1,CENPO,MCM2,FANCI,EXO1,CDH5,FHL1,GAPDH,C6orf174,KIF18B,HDAC1,COL6A6,FAM189A2,ZWILCH,OIP5,APOB48R,FANCE,RCC1,AOC3,MRC1,KIF14,BUB1,SKA1,ASF1B,C19orf48,LOC100128191,RFC5,RFC3,RAD51,TIMELESS,TMEM88,TMEM177,SLIT3,UNG,POLQ,MKI67,ESAM,PNPLA6,NCAPH,XRCC2,CENPE,PRC1,ARHGAP11A,WFS1,SMC2,HJURP,ROBO4"
"hsa-miR-29a-3p","TCF21,TPSAB1,TPSB2,NCAPH"
"hsa-miR-708-3p","AURKA,SCN7A,PKMYT1,TCF21,GDF10,ATOH8,KIF23,TBX4,MRPL3,GPM6A,C1QTNF7,C20orf20,SPTBN1,CDO1,HMGA1,CAV1,RNASE1,FRMD3,FXYD1,USHBP1,CASS4,PHACTR2,C20orf202,LDB2,KL,GSTM5,INMT,FHL1,RASL12,ARRB1,SYT15,ARHGEF15,AOC3,ASF1B,EMCN,C19orf48,CCDC48,CAV3,C1orf198,LIMCH1,NCAPH,NMUR1,ADH1B"
"hsa-miR-338-3p","PALM2-AKAP2,CDC45,GINS2,AURKA,PKMYT1,ESPL1,LPL,C14orf132,FIGF,TCF21,DKC1,KIF15,ANLN,AFF3,KIF23,GRK5,ACADL,GGTLC1,RAD51AP1,MCM4,DAPK2,TDRD10,CLIC5,MRPL3,GPM6A,SKA3,C20orf20,NRG3,GPR133,BUB1B,WWC2,EPAS1,SLC1A1,FOLR1,AGER,FLAD1,ANXA3,SPTBN2,GRAMD2,SUSD2,CCDC85A,OTUD1,LMO7,ADAM29,C13orf15,KIAA0408,ACOXL,AKAP2,ALDH3B1,PLA2G1B,HMGA1,UHRF1,MIA2,AK1,CAV1,SLFNL1,NLRP12,MS4A15,NUSAP1,SYNE1,SPAG5,KIAA1524,B3GNT7,F11,COL4A3,CYP4B1,ERCC6L,TK1,VIPR1,FRMD3,CENPI,KIF4A,CENPF,NPR1,TTK,EPR1,C16orf75,NFKBIL2,PTPN21,CCNF,KIAA1462,SNX30,TFAP4,C16orf59,RNASE4,PARD6B,CPAMD8,AQP4,CNTN6,CFL2,CLDN18,SNRPA1,TROAP,MAGI3,BEND2,CYP2B7P1,AGBL1,GTSE1,SELENBP1,RS1,DENND3,CENPO,AATK,MCM2,FANCI,EXO1,LIMD1,FHL1,CTNND2,GAPDH,RTKN2,C6orf174,KIF18B,HDAC1,ARRB1,FAM189A2,ZWILCH,OIP5,SLC39A8,AURKB,SLC19A3,FMO2,ADRB2,RCC1,AOC3,MRC1,GPRC5A,KIF14,GRIA1,BUB1,SKA1,LRRN4,ASF1B,NCKAP5,GPX3,CACNA2D2,DLC1,CENPA,C19orf48,LOC100128191,C11orf9,LRRC19,RFC3,FAM105A,LRP2BP,RAD51,TIMELESS,C1orf198,EMP2,TMEM177,EPB41L5,SH3GL2,LIMCH1,UNG,TNS1,POLQ,MKI67,NCAPH,CENPE,MAP3K15,OVCH2,PRC1,ARHGAP11A,WFS1,HJURP"
"hsa-miR-145-5p","LRFN1"
"hsa-miR-34a-5p","ZNF883"
"hsa-miR-30c-2-3p","AURKA,SCN7A,PKMYT1,ABCA8,NLRC4,ESPL1,FIGF,TCF21,DKC1,C4orf31,ATOH8,ANLN,KIF23,TSPAN12,HECW2,CKAP2,MCM4,F8,TDRD10,CLIC5,MRPL3,SKA3,LOC572558,C1QTNF7,SHE,BUB1B,DUSP1,GIMAP8,EPAS1,AGER,FLAD1,ANXA3,SPTBN1,CCDC85A,LMO7,VSIG4,KLF2,GNA14,CDO1,ALDH3B1,HMGA1,UHRF1,LTA4H,UBE2S,MS4A15,NUSAP1,ACVRL1,BTNL3,SYNE1,SEMA3G,SHROOM4,CYP4B1,ABI3BP,ERCC6L,FRMD3,CENPI,KIF4A,CENPF,TTK,MSR1,ACTN2,EPR1,NFKBIL2,EDNRB,STARD8,PTPN21,CCNF,KIAA1462,C16orf59,RNASE4,ASPA,CNTN6,SNRPA1,TROAP,JPH4,C20orf202,GTSE1,TXNIP,MCM2,FANCI,INMT,PGM5,GCOM1,EXO1,CDH5,FHL1,GAPDH,ALOX5,RASL12,KIF18B,HDAC1,ARRB1,ZWILCH,OIP5,ARHGEF15,FMO2,SPN,RCC1,AOC3,MRC1,KIF14,BUB1,SKA1,BTNL9,LRRN3,DISP1,ASF1B,EMCN,CENPA,C19orf48,TEK,RFC3,FCN3,MAB21L2,CAV3,RAD51,TIMELESS,RAMP3,SH3GL2,LIMCH1,TNS1,POLQ,SDPR,MKI67,NCAPH,RAMP2,CENPE,NMUR1,PRC1,ARHGAP11A,WFS1,HJURP"
"hsa-miR-29c-3p","AURKA,PKMYT1,ATOH8,HMGA1,PER1,NXPH3,PDK4,NCAPH,KLF15"
