00190	pp	04966	pp	0,282822
00190	pp	05010	pp	0,582351
00190	pp	05012	pp	0,689432
00190	pp	05016	pp	0,535378
00190	pp	05110	pp	0,248294
00190	pp	05120	pp	0,228717
00190	pp	05323	pp	0,201749
00230	pp	00240	pp	0,539235
00230	pp	03020	pp	0,302200
00230	pp	05032	pp	0,171214
00232	pp	00983	pp	0,155760
00240	pp	00983	pp	0,177783
00240	pp	03020	pp	0,463327
00240	pp	03030	pp	0,163694
00240	pp	04623	pp	0,203814
00240	pp	05169	pp	0,178953
00250	pp	00330	pp	0,224151
00250	pp	00471	pp	0,204304
00250	pp	00910	pp	0,151016
00260	pp	00630	pp	0,180955
00270	pp	00400	pp	0,185000
00270	pp	00620	pp	0,174811
00280	pp	00310	pp	0,216597
00280	pp	00380	pp	0,294420
00280	pp	00410	pp	0,303912
00280	pp	00620	pp	0,178751
00280	pp	00630	pp	0,162692
00280	pp	00640	pp	0,343311
00280	pp	00650	pp	0,402424
00290	pp	00770	pp	0,181026
00310	pp	00380	pp	0,321630
00310	pp	00410	pp	0,188185
00330	pp	00340	pp	0,258301
00330	pp	00380	pp	0,152461
00330	pp	00410	pp	0,234553
00340	pp	00350	pp	0,238305
00340	pp	00360	pp	0,339524
00340	pp	00380	pp	0,282671
00340	pp	00410	pp	0,442302
00340	pp	00620	pp	0,155150
00350	pp	00360	pp	0,564534
00350	pp	00400	pp	0,198977
00350	pp	00410	pp	0,177887
00350	pp	00830	pp	0,156064
00350	pp	00980	pp	0,196282
00350	pp	00982	pp	0,266921
00350	pp	05204	pp	0,183857
00360	pp	00400	pp	0,434124
00360	pp	00410	pp	0,242391
00380	pp	00410	pp	0,221398
00380	pp	00620	pp	0,170177
00380	pp	00650	pp	0,175235
00410	pp	00640	pp	0,268052
00410	pp	00650	pp	0,203555
00410	pp	00770	pp	0,160486
00430	pp	00460	pp	0,443752
00471	pp	00910	pp	0,189721
00471	pp	04964	pp	0,295583
00480	pp	00590	pp	0,152400
00480	pp	00980	pp	0,313977
00480	pp	00982	pp	0,330466
00480	pp	05204	pp	0,296629
00500	pp	00520	pp	0,205569
00500	pp	00524	pp	0,162814
00500	pp	00830	pp	0,310682
00500	pp	00860	pp	0,404006
00500	pp	00980	pp	0,285688
00500	pp	00982	pp	0,300203
00500	pp	00983	pp	0,387662
00500	pp	04973	pp	0,271946
00500	pp	05204	pp	0,270351
00511	pp	00531	pp	0,159898
00511	pp	00600	pp	0,212404
00511	pp	00604	pp	0,179870
00514	pp	00533	pp	0,171479
00514	pp	00601	pp	0,242504
00520	pp	00524	pp	0,187611
00524	pp	04930	pp	0,187611
00524	pp	04973	pp	0,158899
00531	pp	00604	pp	0,174468
00531	pp	04142	pp	0,180481
00532	pp	00534	pp	0,224808
00533	pp	00601	pp	0,339636
00561	pp	00564	pp	0,348471
00561	pp	04975	pp	0,277785
00562	pp	04070	pp	0,747398
00562	pp	04919	pp	0,154713
00564	pp	00565	pp	0,484651
00564	pp	00590	pp	0,261209
00564	pp	00591	pp	0,337193
00564	pp	00592	pp	0,349204
00564	pp	04270	pp	0,163886
00564	pp	04975	pp	0,230651
00564	pp	05231	pp	0,278496
00565	pp	00590	pp	0,387884
00565	pp	00591	pp	0,565342
00565	pp	00592	pp	0,598125
00565	pp	04014	pp	0,151907
00565	pp	04270	pp	0,221494
00565	pp	04666	pp	0,154363
00565	pp	04975	pp	0,321350
00565	pp	05231	pp	0,171840
00590	pp	00591	pp	0,591060
00590	pp	00592	pp	0,480061
00590	pp	04270	pp	0,209154
00590	pp	04726	pp	0,195151
00590	pp	04913	pp	0,188085
00590	pp	04975	pp	0,207908
00591	pp	00592	pp	0,776910
00591	pp	04270	pp	0,248220
00591	pp	04370	pp	0,150703
00591	pp	04726	pp	0,162201
00591	pp	04730	pp	0,152485
00591	pp	04913	pp	0,195679
00591	pp	04972	pp	0,170630
00591	pp	04975	pp	0,310886
00592	pp	01040	pp	0,171168
00592	pp	04014	pp	0,152553
00592	pp	04270	pp	0,255793
00592	pp	04370	pp	0,158453
00592	pp	04730	pp	0,160396
00592	pp	04913	pp	0,180212
00592	pp	04972	pp	0,177073
00592	pp	04975	pp	0,330306
00600	pp	04071	pp	0,280362
00601	pp	00603	pp	0,248011
00603	pp	00604	pp	0,343434
00620	pp	00630	pp	0,150044
00620	pp	00640	pp	0,320277
00620	pp	04922	pp	0,176217
00630	pp	00640	pp	0,223432
00640	pp	00650	pp	0,215049
00650	pp	00900	pp	0,163790
00790	pp	04122	pp	0,165243
00830	pp	00860	pp	0,353726
00830	pp	00980	pp	0,487641
00830	pp	00982	pp	0,510462
00830	pp	00983	pp	0,376970
00830	pp	05204	pp	0,477325
00860	pp	00980	pp	0,322309
00860	pp	00982	pp	0,340476
00860	pp	00983	pp	0,451044
00860	pp	05204	pp	0,303341
00910	pp	04964	pp	0,197717
00920	pp	04122	pp	0,198838
00980	pp	00982	pp	0,814996
00980	pp	00983	pp	0,344597
00980	pp	05204	pp	0,823827
00982	pp	00983	pp	0,363343
00982	pp	05204	pp	0,776119
00983	pp	05204	pp	0,356716
02010	pp	04976	pp	0,165789
03008	pp	03013	pp	0,164288
03013	pp	03015	pp	0,246534
03015	pp	04728	pp	0,158029
03020	pp	04623	pp	0,371098
03020	pp	05169	pp	0,224542
03022	pp	03420	pp	0,255895
03030	pp	03410	pp	0,315413
03030	pp	03420	pp	0,454596
03030	pp	03430	pp	0,540498
03030	pp	03440	pp	0,277944
03320	pp	04920	pp	0,251432
03410	pp	03420	pp	0,245746
03410	pp	03430	pp	0,211169
03420	pp	03430	pp	0,425995
03420	pp	03440	pp	0,209299
03430	pp	03440	pp	0,350553
03430	pp	03460	pp	0,153949
03440	pp	03460	pp	0,292529
04010	pp	04012	pp	0,170373
04010	pp	04014	pp	0,365342
04010	pp	04015	pp	0,261451
04010	pp	04068	pp	0,167957
04010	pp	04151	pp	0,169664
04010	pp	04210	pp	0,159179
04010	pp	04261	pp	0,159217
04010	pp	04370	pp	0,221551
04010	pp	04380	pp	0,227951
04010	pp	04620	pp	0,169206
04010	pp	04660	pp	0,215811
04010	pp	04662	pp	0,187322
04010	pp	04664	pp	0,219941
04010	pp	04668	pp	0,200073
04010	pp	04720	pp	0,166131
04010	pp	04722	pp	0,269093
04010	pp	04726	pp	0,153067
04010	pp	04810	pp	0,223581
04010	pp	04912	pp	0,266356
04010	pp	04921	pp	0,247754
04010	pp	05142	pp	0,153529
04010	pp	05145	pp	0,165842
04010	pp	05161	pp	0,186420
04010	pp	05166	pp	0,177538
04010	pp	05169	pp	0,155237
04010	pp	05200	pp	0,249924
04010	pp	05205	pp	0,176690
04010	pp	05211	pp	0,160563
04010	pp	05212	pp	0,166850
04010	pp	05215	pp	0,157217
04010	pp	05218	pp	0,243871
04010	pp	05220	pp	0,168071
04010	pp	05231	pp	0,196063
04012	pp	04014	pp	0,285331
04012	pp	04015	pp	0,179948
04012	pp	04024	pp	0,173591
04012	pp	04062	pp	0,233097
04012	pp	04066	pp	0,338299
04012	pp	04068	pp	0,269340
04012	pp	04071	pp	0,230262
04012	pp	04150	pp	0,278264
04012	pp	04370	pp	0,371830
04012	pp	04380	pp	0,180204
04012	pp	04510	pp	0,307397
04012	pp	04540	pp	0,182728
04012	pp	04550	pp	0,179270
04012	pp	04620	pp	0,206598
04012	pp	04630	pp	0,150823
04012	pp	04650	pp	0,269340
04012	pp	04660	pp	0,389501
04012	pp	04662	pp	0,319249
04012	pp	04664	pp	0,388005
04012	pp	04666	pp	0,271481
04012	pp	04668	pp	0,191630
04012	pp	04720	pp	0,212112
04012	pp	04722	pp	0,416569
04012	pp	04725	pp	0,228982
04012	pp	04730	pp	0,168282
04012	pp	04750	pp	0,215244
04012	pp	04810	pp	0,197474
04012	pp	04910	pp	0,369013
04012	pp	04912	pp	0,292480
04012	pp	04914	pp	0,230212
04012	pp	04915	pp	0,311544
04012	pp	04916	pp	0,158785
04012	pp	04917	pp	0,408320
04012	pp	04919	pp	0,270902
04012	pp	04921	pp	0,214809
04012	pp	04930	pp	0,200216
04012	pp	04960	pp	0,216087
04012	pp	04973	pp	0,174703
04012	pp	05100	pp	0,234817
04012	pp	05142	pp	0,177152
04012	pp	05145	pp	0,151817
04012	pp	05160	pp	0,261436
04012	pp	05161	pp	0,297887
04012	pp	05164	pp	0,175413
04012	pp	05200	pp	0,197786
04012	pp	05205	pp	0,338793
04012	pp	05210	pp	0,328505
04012	pp	05211	pp	0,451533
04012	pp	05212	pp	0,332587
04012	pp	05213	pp	0,440751
04012	pp	05214	pp	0,547740
04012	pp	05215	pp	0,366904
04012	pp	05218	pp	0,308599
04012	pp	05219	pp	0,234113
04012	pp	05220	pp	0,494162
04012	pp	05221	pp	0,438825
04012	pp	05222	pp	0,151179
04012	pp	05223	pp	0,470279
04012	pp	05230	pp	0,290900
04012	pp	05231	pp	0,376596
04014	pp	04015	pp	0,512961
04014	pp	04024	pp	0,204333
04014	pp	04062	pp	0,275604
04014	pp	04066	pp	0,188707
04014	pp	04068	pp	0,178749
04014	pp	04071	pp	0,176586
04014	pp	04151	pp	0,371383
04014	pp	04270	pp	0,199370
04014	pp	04370	pp	0,259539
04014	pp	04510	pp	0,276019
04014	pp	04650	pp	0,178749
04014	pp	04660	pp	0,224872
04014	pp	04662	pp	0,207393
04014	pp	04664	pp	0,263706
04014	pp	04666	pp	0,204396
04014	pp	04713	pp	0,205831
04014	pp	04720	pp	0,163685
04014	pp	04722	pp	0,282454
04014	pp	04723	pp	0,164029
04014	pp	04724	pp	0,209069
04014	pp	04725	pp	0,229412
04014	pp	04726	pp	0,216613
04014	pp	04728	pp	0,197873
04014	pp	04750	pp	0,204218
04014	pp	04810	pp	0,293297
04014	pp	04910	pp	0,219453
04014	pp	04912	pp	0,222691
04014	pp	04915	pp	0,209642
04014	pp	04917	pp	0,200620
04014	pp	04919	pp	0,153676
04014	pp	04921	pp	0,179201
04014	pp	05034	pp	0,181966
04014	pp	05160	pp	0,156695
04014	pp	05161	pp	0,165579
04014	pp	05200	pp	0,362935
04014	pp	05205	pp	0,220992
04014	pp	05210	pp	0,160519
04014	pp	05211	pp	0,254210
04014	pp	05212	pp	0,247305
04014	pp	05213	pp	0,175568
04014	pp	05214	pp	0,296830
04014	pp	05215	pp	0,244620
04014	pp	05218	pp	0,357786
04014	pp	05220	pp	0,226774
04014	pp	05221	pp	0,192810
04014	pp	05223	pp	0,222232
04014	pp	05230	pp	0,170567
04014	pp	05231	pp	0,290545
04015	pp	04022	pp	0,206000
04015	pp	04024	pp	0,250127
04015	pp	04062	pp	0,232767
04015	pp	04066	pp	0,180975
04015	pp	04068	pp	0,153756
04015	pp	04071	pp	0,218268
04015	pp	04151	pp	0,318079
04015	pp	04261	pp	0,224766
04015	pp	04270	pp	0,180477
04015	pp	04370	pp	0,239540
04015	pp	04510	pp	0,279555
04015	pp	04530	pp	0,151339
04015	pp	04540	pp	0,253076
04015	pp	04550	pp	0,160595
04015	pp	04611	pp	0,305319
04015	pp	04660	pp	0,167264
04015	pp	04662	pp	0,163628
04015	pp	04664	pp	0,230233
04015	pp	04666	pp	0,163347
04015	pp	04670	pp	0,232355
04015	pp	04713	pp	0,198811
04015	pp	04720	pp	0,211366
04015	pp	04722	pp	0,230628
04015	pp	04723	pp	0,161475
04015	pp	04725	pp	0,217837
04015	pp	04728	pp	0,155602
04015	pp	04730	pp	0,165795
04015	pp	04750	pp	0,256404
04015	pp	04810	pp	0,345953
04015	pp	04910	pp	0,167675
04015	pp	04912	pp	0,250062
04015	pp	04914	pp	0,226846
04015	pp	04915	pp	0,281654
04015	pp	04916	pp	0,234807
04015	pp	04917	pp	0,163628
04015	pp	04919	pp	0,181908
04015	pp	04921	pp	0,244966
04015	pp	04971	pp	0,182659
04015	pp	05142	pp	0,160785
04015	pp	05200	pp	0,331157
04015	pp	05205	pp	0,227309
04015	pp	05210	pp	0,156753
04015	pp	05211	pp	0,212317
04015	pp	05212	pp	0,183008
04015	pp	05213	pp	0,172475
04015	pp	05214	pp	0,264742
04015	pp	05215	pp	0,212335
04015	pp	05218	pp	0,387709
04015	pp	05223	pp	0,191851
04015	pp	05230	pp	0,182156
04015	pp	05231	pp	0,209492
04020	pp	04022	pp	0,358487
04020	pp	04024	pp	0,258531
04020	pp	04070	pp	0,186016
04020	pp	04080	pp	0,253312
04020	pp	04114	pp	0,188402
04020	pp	04261	pp	0,268378
04020	pp	04270	pp	0,297518
04020	pp	04540	pp	0,239626
04020	pp	04611	pp	0,181316
04020	pp	04713	pp	0,312311
04020	pp	04720	pp	0,314155
04020	pp	04723	pp	0,196718
04020	pp	04724	pp	0,234301
04020	pp	04725	pp	0,251100
04020	pp	04726	pp	0,180656
04020	pp	04728	pp	0,220770
04020	pp	04750	pp	0,280551
04020	pp	04911	pp	0,235183
04020	pp	04912	pp	0,273915
04020	pp	04915	pp	0,192046
04020	pp	04916	pp	0,205704
04020	pp	04918	pp	0,170136
04020	pp	04921	pp	0,301442
04020	pp	04922	pp	0,226496
04020	pp	04970	pp	0,306422
04020	pp	04971	pp	0,303001
04020	pp	04972	pp	0,202886
04020	pp	05010	pp	0,162762
04020	pp	05031	pp	0,239085
04022	pp	04024	pp	0,415044
04022	pp	04062	pp	0,169612
04022	pp	04070	pp	0,155973
04022	pp	04071	pp	0,228240
04022	pp	04114	pp	0,198585
04022	pp	04261	pp	0,468856
04022	pp	04270	pp	0,447057
04022	pp	04370	pp	0,200137
04022	pp	04540	pp	0,237126
04022	pp	04611	pp	0,334799
04022	pp	04660	pp	0,169023
04022	pp	04662	pp	0,188979
04022	pp	04668	pp	0,157035
04022	pp	04713	pp	0,251807
04022	pp	04720	pp	0,254598
04022	pp	04722	pp	0,164222
04022	pp	04723	pp	0,177361
04022	pp	04724	pp	0,188806
04022	pp	04725	pp	0,322441
04022	pp	04728	pp	0,245648
04022	pp	04730	pp	0,201203
04022	pp	04750	pp	0,257258
04022	pp	04910	pp	0,190551
04022	pp	04911	pp	0,352961
04022	pp	04912	pp	0,249609
04022	pp	04914	pp	0,214290
04022	pp	04915	pp	0,385838
04022	pp	04916	pp	0,247425
04022	pp	04918	pp	0,290888
04022	pp	04919	pp	0,214913
04022	pp	04921	pp	0,428181
04022	pp	04922	pp	0,231203
04022	pp	04930	pp	0,158320
04022	pp	04960	pp	0,206297
04022	pp	04961	pp	0,167726
04022	pp	04970	pp	0,362708
04022	pp	04971	pp	0,303574
04022	pp	04972	pp	0,252923
04022	pp	04973	pp	0,199296
04022	pp	05010	pp	0,152505
04022	pp	05031	pp	0,218814
04022	pp	05142	pp	0,161504
04022	pp	05161	pp	0,186044
04022	pp	05166	pp	0,162114
04022	pp	05214	pp	0,178482
04022	pp	05215	pp	0,189445
04024	pp	04062	pp	0,219604
04024	pp	04071	pp	0,188562
04024	pp	04080	pp	0,169959
04024	pp	04114	pp	0,167838
04024	pp	04261	pp	0,421165
04024	pp	04270	pp	0,238772
04024	pp	04510	pp	0,161955
04024	pp	04540	pp	0,157936
04024	pp	04611	pp	0,230019
04024	pp	04660	pp	0,167658
04024	pp	04662	pp	0,193472
04024	pp	04664	pp	0,172715
04024	pp	04668	pp	0,169975
04024	pp	04713	pp	0,289542
04024	pp	04720	pp	0,281655
04024	pp	04722	pp	0,239676
04024	pp	04723	pp	0,175119
04024	pp	04724	pp	0,198078
04024	pp	04725	pp	0,298373
04024	pp	04728	pp	0,273310
04024	pp	04750	pp	0,246363
04024	pp	04910	pp	0,192434
04024	pp	04911	pp	0,288257
04024	pp	04912	pp	0,260427
04024	pp	04914	pp	0,236437
04024	pp	04915	pp	0,320160
04024	pp	04916	pp	0,251174
04024	pp	04918	pp	0,215875
04024	pp	04919	pp	0,208543
04024	pp	04921	pp	0,310950
04024	pp	04922	pp	0,182627
04024	pp	04960	pp	0,150942
04024	pp	04970	pp	0,234465
04024	pp	04971	pp	0,264704
04024	pp	04972	pp	0,194268
04024	pp	04973	pp	0,162486
04024	pp	04976	pp	0,178536
04024	pp	05030	pp	0,239152
04024	pp	05031	pp	0,318303
04024	pp	05032	pp	0,168967
04024	pp	05034	pp	0,193584
04024	pp	05142	pp	0,154233
04024	pp	05161	pp	0,182252
04024	pp	05200	pp	0,168498
04024	pp	05205	pp	0,178867
04024	pp	05210	pp	0,187293
04024	pp	05211	pp	0,168458
04024	pp	05212	pp	0,183714
04024	pp	05214	pp	0,192255
04024	pp	05215	pp	0,193167
04024	pp	05231	pp	0,156999
04060	pp	04062	pp	0,262702
04060	pp	04151	pp	0,162783
04060	pp	04620	pp	0,159399
04060	pp	04630	pp	0,435186
04060	pp	04640	pp	0,165939
04060	pp	05162	pp	0,163834
04060	pp	05321	pp	0,167786
04060	pp	05323	pp	0,169033
04062	pp	04071	pp	0,203063
04062	pp	04151	pp	0,160441
04062	pp	04261	pp	0,175295
04062	pp	04270	pp	0,156099
04062	pp	04370	pp	0,197239
04062	pp	04510	pp	0,199227
04062	pp	04540	pp	0,216434
04062	pp	04611	pp	0,245532
04062	pp	04620	pp	0,208096
04062	pp	04650	pp	0,173105
04062	pp	04660	pp	0,230734
04062	pp	04662	pp	0,264719
04062	pp	04664	pp	0,212243
04062	pp	04666	pp	0,214547
04062	pp	04668	pp	0,177354
04062	pp	04670	pp	0,184740
04062	pp	04713	pp	0,273170
04062	pp	04720	pp	0,151867
04062	pp	04722	pp	0,249358
04062	pp	04723	pp	0,266609
04062	pp	04724	pp	0,266644
04062	pp	04725	pp	0,364419
04062	pp	04726	pp	0,241753
04062	pp	04727	pp	0,244679
04062	pp	04728	pp	0,213563
04062	pp	04750	pp	0,178939
04062	pp	04810	pp	0,168768
04062	pp	04910	pp	0,193923
04062	pp	04912	pp	0,213615
04062	pp	04914	pp	0,224737
04062	pp	04915	pp	0,312185
04062	pp	04916	pp	0,184396
04062	pp	04917	pp	0,249157
04062	pp	04919	pp	0,177344
04062	pp	04921	pp	0,210058
04062	pp	05032	pp	0,284916
04062	pp	05034	pp	0,184098
04062	pp	05100	pp	0,167208
04062	pp	05142	pp	0,209849
04062	pp	05145	pp	0,156767
04062	pp	05160	pp	0,180156
04062	pp	05161	pp	0,177318
04062	pp	05200	pp	0,258587
04062	pp	05203	pp	0,152949
04062	pp	05205	pp	0,174946
04062	pp	05210	pp	0,155877
04062	pp	05211	pp	0,216308
04062	pp	05212	pp	0,200395
04062	pp	05213	pp	0,189563
04062	pp	05214	pp	0,201371
04062	pp	05215	pp	0,194466
04062	pp	05220	pp	0,255785
04062	pp	05221	pp	0,225918
04062	pp	05223	pp	0,185694
04062	pp	05231	pp	0,164040
04064	pp	04210	pp	0,261698
04064	pp	04380	pp	0,212942
04064	pp	04620	pp	0,284229
04064	pp	04621	pp	0,235453
04064	pp	04622	pp	0,189437
04064	pp	04660	pp	0,172947
04064	pp	04662	pp	0,174400
04064	pp	04668	pp	0,278107
04064	pp	05133	pp	0,170816
04064	pp	05140	pp	0,171997
04064	pp	05142	pp	0,162544
04064	pp	05145	pp	0,215688
04064	pp	05168	pp	0,165687
04064	pp	05169	pp	0,203913
04064	pp	05222	pp	0,181571
04066	pp	04068	pp	0,214552
04066	pp	04071	pp	0,184167
04066	pp	04150	pp	0,336241
04066	pp	04151	pp	0,185645
04066	pp	04152	pp	0,171471
04066	pp	04370	pp	0,260053
04066	pp	04380	pp	0,182885
04066	pp	04620	pp	0,169204
04066	pp	04650	pp	0,154465
04066	pp	04660	pp	0,171107
04066	pp	04662	pp	0,207380
04066	pp	04664	pp	0,210085
04066	pp	04666	pp	0,205334
04066	pp	04668	pp	0,155965
04066	pp	04722	pp	0,202399
04066	pp	04725	pp	0,191034
04066	pp	04750	pp	0,165982
04066	pp	04910	pp	0,242070
04066	pp	04914	pp	0,166514
04066	pp	04915	pp	0,155024
04066	pp	04917	pp	0,207380
04066	pp	04919	pp	0,212590
04066	pp	04921	pp	0,152543
04066	pp	04930	pp	0,217721
04066	pp	04960	pp	0,218931
04066	pp	04973	pp	0,209013
04066	pp	05142	pp	0,200535
04066	pp	05145	pp	0,184167
04066	pp	05161	pp	0,211049
04066	pp	05162	pp	0,154465
04066	pp	05164	pp	0,170007
04066	pp	05200	pp	0,171923
04066	pp	05205	pp	0,225637
04066	pp	05210	pp	0,172509
04066	pp	05211	pp	0,335424
04066	pp	05212	pp	0,239630
04066	pp	05213	pp	0,224466
04066	pp	05214	pp	0,349608
04066	pp	05215	pp	0,292261
04066	pp	05218	pp	0,220361
04066	pp	05220	pp	0,206049
04066	pp	05221	pp	0,267182
04066	pp	05222	pp	0,157838
04066	pp	05223	pp	0,281736
04066	pp	05230	pp	0,345217
04066	pp	05231	pp	0,245023
04068	pp	04071	pp	0,221901
04068	pp	04110	pp	0,186318
04068	pp	04150	pp	0,227810
04068	pp	04151	pp	0,214948
04068	pp	04152	pp	0,273216
04068	pp	04370	pp	0,226474
04068	pp	04380	pp	0,195837
04068	pp	04510	pp	0,162006
04068	pp	04550	pp	0,201388
04068	pp	04620	pp	0,194477
04068	pp	04650	pp	0,155190
04068	pp	04660	pp	0,247699
04068	pp	04662	pp	0,222423
04068	pp	04664	pp	0,284556
04068	pp	04668	pp	0,182366
04068	pp	04722	pp	0,262010
04068	pp	04910	pp	0,337173
04068	pp	04912	pp	0,154739
04068	pp	04914	pp	0,286278
04068	pp	04915	pp	0,191674
04068	pp	04917	pp	0,320851
04068	pp	04919	pp	0,182655
04068	pp	04920	pp	0,244808
04068	pp	04921	pp	0,159714
04068	pp	04922	pp	0,155272
04068	pp	04930	pp	0,211680
04068	pp	04932	pp	0,193891
04068	pp	04960	pp	0,189415
04068	pp	05142	pp	0,256248
04068	pp	05145	pp	0,205858
04068	pp	05160	pp	0,255213
04068	pp	05161	pp	0,278198
04068	pp	05164	pp	0,168053
04068	pp	05166	pp	0,150284
04068	pp	05169	pp	0,158876
04068	pp	05200	pp	0,186832
04068	pp	05205	pp	0,218311
04068	pp	05210	pp	0,297467
04068	pp	05211	pp	0,280754
04068	pp	05212	pp	0,341537
04068	pp	05213	pp	0,315120
04068	pp	05214	pp	0,312865
04068	pp	05215	pp	0,357729
04068	pp	05218	pp	0,273120
04068	pp	05219	pp	0,167252
04068	pp	05220	pp	0,348538
04068	pp	05221	pp	0,284880
04068	pp	05222	pp	0,159938
04068	pp	05223	pp	0,307843
04068	pp	05230	pp	0,198549
04068	pp	05231	pp	0,226440
04070	pp	04150	pp	0,161814
04070	pp	04261	pp	0,152289
04070	pp	04370	pp	0,174751
04070	pp	04664	pp	0,163049
04070	pp	04666	pp	0,199329
04070	pp	04713	pp	0,157734
04070	pp	04720	pp	0,207770
04070	pp	04725	pp	0,174242
04070	pp	04750	pp	0,279558
04070	pp	04912	pp	0,162929
04070	pp	04915	pp	0,221924
04070	pp	04919	pp	0,208918
04070	pp	04921	pp	0,187324
04070	pp	04960	pp	0,177035
04070	pp	04970	pp	0,176936
04070	pp	04971	pp	0,196026
04070	pp	04973	pp	0,151594
04070	pp	05214	pp	0,266281
04070	pp	05223	pp	0,181907
04070	pp	05231	pp	0,255509
04071	pp	04150	pp	0,201831
04071	pp	04151	pp	0,171241
04071	pp	04152	pp	0,215603
04071	pp	04210	pp	0,192119
04071	pp	04261	pp	0,306300
04071	pp	04370	pp	0,345901
04071	pp	04380	pp	0,216816
04071	pp	04510	pp	0,177560
04071	pp	04530	pp	0,170572
04071	pp	04540	pp	0,169483
04071	pp	04550	pp	0,159686
04071	pp	04611	pp	0,249281
04071	pp	04620	pp	0,217283
04071	pp	04650	pp	0,189816
04071	pp	04660	pp	0,255805
04071	pp	04662	pp	0,250614
04071	pp	04664	pp	0,402851
04071	pp	04666	pp	0,234935
04071	pp	04668	pp	0,230644
04071	pp	04670	pp	0,179081
04071	pp	04720	pp	0,160633
04071	pp	04722	pp	0,279095
04071	pp	04723	pp	0,165936
04071	pp	04725	pp	0,244734
04071	pp	04728	pp	0,281745
04071	pp	04730	pp	0,269284
04071	pp	04750	pp	0,215946
04071	pp	04910	pp	0,169009
04071	pp	04912	pp	0,214525
04071	pp	04914	pp	0,238768
04071	pp	04915	pp	0,242537
04071	pp	04916	pp	0,158531
04071	pp	04917	pp	0,282280
04071	pp	04919	pp	0,220777
04071	pp	04921	pp	0,206449
04071	pp	04930	pp	0,182330
04071	pp	04932	pp	0,153287
04071	pp	04960	pp	0,181680
04071	pp	05133	pp	0,152734
04071	pp	05142	pp	0,355636
04071	pp	05145	pp	0,228208
04071	pp	05146	pp	0,151858
04071	pp	05152	pp	0,156295
04071	pp	05160	pp	0,303432
04071	pp	05161	pp	0,225779
04071	pp	05164	pp	0,178204
04071	pp	05200	pp	0,174796
04071	pp	05205	pp	0,185824
04071	pp	05210	pp	0,277124
04071	pp	05211	pp	0,205217
04071	pp	05212	pp	0,270541
04071	pp	05213	pp	0,247882
04071	pp	05214	pp	0,250270
04071	pp	05215	pp	0,227765
04071	pp	05218	pp	0,209649
04071	pp	05220	pp	0,228158
04071	pp	05221	pp	0,228624
04071	pp	05222	pp	0,152711
04071	pp	05223	pp	0,264565
04071	pp	05230	pp	0,214786
04071	pp	05231	pp	0,270249
04080	pp	05033	pp	0,207832
04110	pp	04114	pp	0,325969
04110	pp	04115	pp	0,240303
04110	pp	04350	pp	0,154720
04110	pp	04914	pp	0,262552
