"ID","Up_regulated"
"hsa-miR-1307-3p","KIF18A,CEP55,LMNB1,KIF23,HMMR,BUB1B,NUSAP1,CCNB2,CCNB1,OIP5,ASPM,ECT2,RAD51"
"hsa-miR-769-5p","CDC25C,TROAP,KIF18B"
"hsa-miR-107","NECAB3"
"hsa-miR-100-5p","GRIA4,MASP2,SFRP1,CHST9,PAK7,ITPRIPL1,GRAMD3,PAK3,CLDN19,RYR3,TP63,PDE1C,DST,SAMD5,KIT,SEMA5A,PIK3C2G,KY,MYLK"
"hsa-miR-21-3p","SRPRB"
"hsa-miR-145-3p","KLF9,KLF6"
"hsa-miR-93-3p","KIF18A,ANLN,CEP55,KIF23,RAD51AP1,CDCA8,GSG2,FOXM1,BUB1B,NUSAP1,CCNB2,CENPN,PLK1,KIF4A,RAD54L,KIF2C,CCNB1,DSCC1,DEPDC1,CENPO,OIP5,CENPA,RAD51,KIFC1"
"hsa-miR-425-3p","AURKA,CDCA8,MCM10,NCAPG,CCNB2,PLK1,RAD54L,KIF2C,CENPA,RAD51"
"hsa-miR-17-3p","TBC1D9"
"hsa-miR-324-3p","WDR67"
"hsa-miR-21-5p","PALM2-AKAP2,NPR2,FIGF,AHNAK,ANO6,ADCYAP1R1,AMOTL2,FZD4,MESTIT1,F8,CHL1,CDC14B,TGFBR2,TACC1,IGSF10,RUSC1,EPAS1,RBMS3,MYCT1,PTPRM,TEF,CDO1,LRRTM2,ABCD2,C3orf55,C3orf50,HLF,KANK1,C4orf12,ADAMTS5,PID1,FOXN3,H2AFY,FAM89A,FERMT2,LHFP,EDNRB,FAM13A,SVEP1,CRTAP,FBLN5,CDC14C,LDB2,TXNIP,AGAP11,GIPC2,ABCA10,GPR116,MAZ,ABCA9,TENC1,VAMP3,CCDC75,TAL1,FMO2,PLSCR4,PDE2A,PDZD2,TEK,PLIN1,SIK2,TLN2,RETSAT,TNS1"
